Smiles,Source
Brc1cnc2ncsc2c1,Enamine
Brc1ncsc1Br,Enamine
Clc1nccn2cncc12,Enamine
COC(=O)c1ncsc1SCc2ccccc2,Enamine
CCOC(=O)c1ncn2c(Br)cccc12,Enamine
CCOC(=O)c1ocnc1Br,Enamine
CC(C)(C)c1cscn1,Enamine
COC(=O)C#Cc1scnc1C,Enamine
COC(=O)C#Cc1cscn1,Enamine
C1CN(CCO1)c2ccc(cc2)c3cnc[nH]3,Enamine
CCN(CC)c1ccc(cc1)c2cnc[nH]2,Enamine
C(N1CCOCC1)c2ccc(cc2)c3cnc[nH]3,Enamine
Clc1ncc2ncsc2n1,Enamine
C(c1ccccc1)c2cnc[nH]2,Enamine
COC(=O)c1ccn2cncc2c1,Enamine
CC(C)(C)c1ocnc1,Enamine
C1CN(C1)c2ncnc3nc[nH]c23,Enamine
FC(F)(F)c1nc(Cl)c2[nH]cnc2n1,Enamine
CN(C)c1nc(Cl)nc2nc[nH]c12,Enamine
CCc1cnc[nH]1,Enamine
CCc1scnc1C,Enamine
CCc1nc[nH]c1Cl,Enamine
C(c1cnc[nH]1)c2cccs2,Enamine
C(c1ccsc1)c2cnc[nH]2,Enamine
c1cc(cs1)c2cnc[nH]2,Enamine
CCOC(=O)C(C)(C)c1cnc[nH]1,Enamine
C(Cc1cnc[nH]1)N2CCOCC2,Enamine
CC1(CCCCC1)c2cnc[nH]2,Enamine
C(Cc1cnc[nH]1)N2CCCC2,Enamine
CC1Cc2nc[nH]c2CC1C,Enamine
Cc1cc(cnc1Cl)c2cnc[nH]2,Enamine
Cc1ncccc1c2cnc[nH]2,Enamine
C1CCCC(CC1)c2cnc[nH]2,Enamine
Cc1cc(ccc1Cl)c2cnc[nH]2,Enamine
Cc1cccc(C)c1c2cnc[nH]2,Enamine
Clc1cc2[nH]cnc2nc1Cl,Enamine
c1ccc2c(ccnc2c1)c3cnc[nH]3,Enamine
C1C(Cc2ccccc12)c3cnc[nH]3,Enamine
COCc1ccc(cc1)c2cnc[nH]2,Enamine
CC(C)(c1ccccc1)c2cnc[nH]2,Enamine
c1csc(n1)c2cnc[nH]2,Enamine
CSc1cccc(c1)c2cnc[nH]2,Enamine
CSc1ccccc1c2cnc[nH]2,Enamine
COc1ncccc1c2cnc[nH]2,Enamine
COc1cccc(n1)c2cnc[nH]2,Enamine
Cc1cnc(cn1)c2cnc[nH]2,Enamine
CC(=O)c1ccc(cc1)c2cnc[nH]2,Enamine
c1ccc2c(cccc2c1)c3cnc[nH]3,Enamine
Clc1ncnc2c1sc3ncsc23,Enamine
Fc1cc(OCc2cscn2)ccc1Br,Enamine
Brc1cnn(c1)c2cscn2,Enamine
C#Cc1cnc[nH]1,Enamine
FC(F)(F)c1cnc[nH]1,Enamine
CC(=O)CCc1cscn1,Enamine
C(c1ccccc1)c2cscn2,Enamine
CC(=O)c1scnc1Br,Enamine
CC(=O)CCc1ocnc1,Enamine
C1CC(c2cnc[nH]2)c3ccccc3C1,Enamine
FC(F)(F)C(F)(F)C(F)(F)c1cnc[nH]1,Enamine
Clc1ncc2[nH]cnc2n1,Enamine
COC(=O)C(C)c1cncs1,Enamine
CCc1ncsc1C(=O)OC,Enamine
Brc1cccc(c1)c2cocn2,Enamine
Clc1cncc2[nH]cnc12,Enamine
Cc1nc[nH]c1Br,Enamine
CCOC(=O)c1ncsc1Cl,Enamine
Clc1nccc2ocnc12,Enamine
Brc1ccc2ocnc2n1,Enamine
COC(=O)c1scnc1C2CC2,Enamine
FC(F)(F)c1cncs1,Enamine
COC(=O)c1ccc2cncn2c1,Enamine
CC(C)c1cncs1,Enamine
Fc1ccc2cncn2c1,Enamine
Fc1ccn2cncc2c1,Enamine
N#Cc1ccc2cncn2c1,Enamine
N#Cc1ccn2cncc2c1,Enamine
Cc1cc(Br)cc2cncn12,Enamine
COC(=O)c1ccc(Br)n2cncc12,Enamine
COC(=O)c1c(Cl)ccc2cncn12,Enamine
Fc1cc(Br)cc2cncn12,Enamine
Fc1cn2cncc2cc1Br,Enamine
Clc1ccc(Br)c2cncn12,Enamine
COC(=O)c1ncn2c(C)cc(Cl)cc12,Enamine
Clc1ccnc(n1)c2cncs2,Enamine
c1nc(cs1)c2nn[nH]n2,Enamine
O=C(C1CC1)c2cscn2,Enamine
CC(C)CC(=O)c1cscn1,Enamine
CC(C)(C)CCC(=O)c1cscn1,Enamine
CC(C)C(=O)c1cscn1,Enamine
CCCCC(=O)c1cscn1,Enamine
Clc1ccccc1CC(=O)c2cscn2,Enamine
CCCC(=O)c1cscn1,Enamine
C=CC(=O)c1cscn1,Enamine
CCC(=N)c1cscn1,Enamine
Brc1ccnc2ncoc12,Enamine
CCOC(=O)c1noc(n1)c2ocnc2C,Enamine
CC(C)(C)Cc1cnc[nH]1,Enamine
CCCc1[nH]cnc1C(=O)OCC,Enamine
Cc1cccc2ocnc12,Enamine
Cc1ncn2cc(Br)ccc12,Enamine
Clc1[nH]cnc1Br,Enamine
COC(=O)c1ccc(cc1)c2cnc[nH]2,Enamine
CC(C)C(c1ccccc1)c2cnc[nH]2,Enamine
COC(=O)c1csc(c1)c2cnc[nH]2,Enamine
COC(=O)c1cc2scnc2[nH]1,Enamine
CC(=O)CCc1cncs1,Enamine
CC(=O)CCc1scnc1C,Enamine
N#Cc1ccc2nc([nH]c2c1)c3cscn3,Enamine
CC(C)N1CCc2ncsc2C1,Enamine
Cc1ncsc1c2ocnc2,Enamine
Fc1ccc2ncoc2c1Br,Enamine
Clc1ccc2c(c1)nc(Cl)c3cncn23,Enamine
CCc1cncs1,Enamine
Fc1cccc2ocnc12,Enamine
COC(=O)c1oc(nn1)c2cscn2,Enamine
FC(F)(F)C(=O)Cc1cncs1,Enamine
COC(=O)c1ncoc1C(C)C,Enamine
C1CC1c2ocnc2,Enamine
Brc1cnc2cncn2c1,Enamine
CC(C)c1ocnc1,Enamine
CC(C)(C)c1ocnc1,Enamine
c1cnn2cncc2c1,Enamine
Ic1ncn2ccccc12,Enamine
Cc1ocnc1,Enamine
CC(C)(C)c1ccc2ocnc2c1,Enamine
Fc1ccc2ncoc2c1,Enamine
C=Cc1cncs1,Enamine
Clc1nc2ccccc2n3cncc13,Enamine
CSc1cncs1,Enamine
Fc1cccc(c1)c2cncs2,Enamine
COC(=O)C1CCc2nc[nH]c2C1,Enamine
Clc1nccn2cnc(c3ccccc3)c12,Enamine
Fc1c(Br)ccc2ncoc12,Enamine
Brc1ncoc1c2ccccc2,Enamine
CN(C)C=CC(=O)c1cscn1,Enamine
FC(F)(F)c1cncs1,Enamine
C1CC1c2cocn2,Enamine
FC(F)(F)Cc1cnc[nH]1,Enamine
Clc1ncc(Br)n2cncc12,Enamine
Cc1ncsc1C#C,Enamine
Cc1[nH]cnc1CS,Enamine
Brc1nc(Br)c2[nH]cnc2n1,Enamine
Clc1cccc2ncoc12,Enamine
FC(F)(F)c1cocn1,Enamine
CCc1csc(n1)c2cnc[nH]2,Enamine
Clc1cscn1,Enamine
Cc1scnc1Br,Enamine
C1OC1c2cnc[nH]2,Enamine
CCOC(=O)c1ncoc1Br,Enamine
Cc1ncsc1C(=O)C=C,Enamine
CCc1cnc[nH]1,Enamine
c1ncc([nH]1)c2cscn2,Enamine
Brc1ccc2ocnc2n1,Enamine
C(c1ocnc1)c2ccccc2,Enamine
Brc1cncs1,Enamine
Clc1ccc2ocnc2n1,Enamine
Clc1nccc2c(Br)ncn12,Enamine
Brc1cnc2ncsc2c1,Enamine
CC(F)(F)c1cscn1,Enamine
COC(=O)C=Cc1cocn1,Enamine
CC(C)c1cnc[nH]1,Enamine
CC(C)(C)c1cnc[nH]1,Enamine
Clc1cnc2nc[nH]c2c1Br,Enamine
C=Cc1ocnc1,Enamine
C#Cc1ocnc1,Enamine
SCc1cocn1,Enamine
CC(=O)Cc1cnc[nH]1,Enamine
Clc1nc(I)c2[nH]cnc2n1,Enamine
C#CCc1ocnc1,Enamine
Cc1ncsc1CCS,Enamine
Cc1cc2scnc2cc1Br,Enamine
Cc1[nH]cnc1C=C,Enamine
C=CC(=O)c1cnc[nH]1,Enamine
COC(=O)c1ocnc1Br,Enamine
Cc1ncsc1S,Enamine
FC(F)(F)c1ncsc1Br,Enamine
Cc1ccc(Br)c2ncsc12,Enamine
Cc1cc(Br)cc2scnc12,Enamine
Brc1ncsc1Br,Enamine
Cc1cccc2ncoc12,Enamine
Clc1ccc(cc1)c2cncs2,Enamine
CC(C)(C)C1CCc2ncsc2C1,Enamine
CCSc1ncn2ccccc12,Enamine
Cc1ncsc1c2ccc(cc2)C#N,Enamine
Cc1ccc(cc1)c2nc[nH]c2Cl,Enamine
C1CC(C1)c2cnc[nH]2,Enamine
C1CC(CCO1)c2cnc[nH]2,Enamine
C1COC(C1)c2cnc[nH]2,Enamine
Cc1cnc[nH]1,Enamine
COC=Cc1cncs1,Enamine
Brc1ncn2ccccc12,Enamine
COC(=O)C(C)c1cscn1,Enamine
o1cncc1c2cnc[nH]2,Enamine
o1cncc1c2cn[nH]c2,Enamine
Fc1ccc(F)c(Cc2cnc[nH]2)c1,Enamine
Fc1cccc(Cc2cnc[nH]2)c1,Enamine
o1cnc2cnccc12,Enamine
Clc1ccc2c(Br)ncn2c1,Enamine
c1cn2cncc2cn1,Enamine
Brc1cnc[nH]1,Enamine
Brc1cc2ocnc2cn1,Enamine
c1cnc(nc1)c2cnc[nH]2,Enamine
COc1ccccc1Cc2cnc[nH]2,Enamine
Fc1cccn2cnc(Br)c12,Enamine
O=C(c1ccccc1)c2cocn2,Enamine
CCC(=O)c1cocn1,Enamine
CC(S)c1cscn1,Enamine
CC1CCc2ncsc2C1,Enamine
FC(F)(F)c1ocnc1,Enamine
Brc1cocn1,Enamine
C#Cc1cocn1,Enamine
FC(F)(F)C(=O)c1cscn1,Enamine
Cc1nc[nH]c1C,Enamine
FC(F)(F)c1cocn1,Enamine
C(c1onc(n1)C2CCOCC2)c3cnc[nH]3,Enamine
C1CC1c2cocn2,Enamine
Brc1sccc1Cc2cnc[nH]2,Enamine
Cc1cn2cncc2nc1C(F)(F)F,Enamine
C1CC1c2ncn3ccccc23,Enamine
FC(F)(F)c1ccccc1c2ncn3ccccc23,Enamine
Cc1cccc(c1)c2ncn3ccccc23,Enamine
COc1cccc(c1)c2ncn3ccccc23,Enamine
N#Cc1cccc(c1)c2ncn3ccccc23,Enamine
Cc1ncc(s1)c2ncn3ccccc23,Enamine
Cc1ccn2cnc(Br)c2c1,Enamine
CCCc1cocn1,Enamine
Fc1ccc2ncsc2n1,Enamine
CCOC(=O)c1[nH]cnc1C2CC2,Enamine
C#CCc1cscn1,Enamine
FC(F)(F)c1cc(Br)cc2ncoc12,Enamine
COC(=O)c1ccc2c(Br)ncn2c1,Enamine
CCOC(=O)c1ncnc2nc[nH]c12,Enamine
Cn1cc(c2cncs2)c(n1)C#N,Enamine
CCn1cc(c2cncs2)c(n1)C#N,Enamine
Fc1nc(ccc1C#N)c2cncs2,Enamine
Cc1ncsc1I,Enamine
Cn1cc(cn1)c2cnc[nH]2,Enamine
CC(C)(C)c1cocn1,Enamine
Cc1cc(C)c2ocnc2c1,Enamine
Brc1cnc2ncoc2c1,Enamine
Clc1ccnc2ncoc12,Enamine
Cc1cnc2ncoc2c1,Enamine
Clc1cnc2ncoc2c1,Enamine
Cc1ccnc2ncoc12,Enamine
Brc1ccnc2ncoc12,Enamine
COC(=O)c1cnc2ncoc2c1,Enamine
Clc1ccc2ocnc2n1,Enamine
FC(F)(F)c1cnc2ncoc2c1,Enamine
Cc1ccc2ocnc2n1,Enamine
COC(=O)c1cnc2ncoc2c1,Enamine
Brc1cncc2ncoc12,Enamine
Clc1cc2ocnc2cn1,Enamine
Brc1cc2ocnc2cn1,Enamine
Cc1cc2ocnc2cn1,Enamine
Clc1cc2ocnc2cn1,Enamine
CCOC(=O)c1ccnc(n1)c2cscn2,Enamine
CCOC(=O)c1ccnc(n1)c2cncs2,Enamine
Cc1ccc(cc1F)c2cscn2,Enamine
COc1cc(F)cc(c1)c2cscn2,Enamine
Fc1nc(ccc1C#N)c2cscn2,Enamine
Fc1cccc(c1F)c2cocn2,Enamine
CC(C)(C)c1cocn1,Enamine
Clc1nc(N2CCCCC2)c3[nH]cnc3n1,Enamine
CN(C)c1cc2nc[nH]c2cn1,Enamine
C1CN(C1)c2cc3nc[nH]c3cn2,Enamine
CCN(C)c1cc2nc[nH]c2cn1,Enamine
Brc1nnc2c3[nH]cnc3ncn12,Enamine
CCOC(=O)C#Cc1ocnc1,Enamine
CCOC(=O)C#Cc1cncs1,Enamine
CCOC(=O)C#Cc1scnc1C,Enamine
CCOC(=O)C#Cc1cnc[nH]1,Enamine
CCOC(=O)C#Cc1cscn1,Enamine
CCOC(=O)C#Cc1cocn1,Enamine
CCOC(=O)C#Cc1ocnc1C,Enamine
COC(=O)C#Cc1ocnc1,Enamine
COC(=O)C#Cc1cncs1,Enamine
COC(=O)C#Cc1cnc[nH]1,Enamine
COC(=O)C#Cc1cocn1,Enamine
COC(=O)C#Cc1ocnc1C,Enamine
Cc1ncoc1C#C,Enamine
CCc1nc[nH]c1C#C,Enamine
CCOC(=O)C(F)(F)Cc1cscn1,Enamine
CCOC(=O)C(F)(F)Cc1cnc[nH]1,Enamine
CCOC(=O)C(F)(F)Cc1cncs1,Enamine
Cc1ncsc1Br,Enamine
Clc1c(Br)ccc2ocnc12,Enamine
COC(=O)c1cncc2[nH]cnc12,Enamine
N#Cc1sccc1c2cnc[nH]2,Enamine
CCOC(=O)CCc1ncoc1C(C)C,Enamine
SCc1cc(on1)c2cncs2,Enamine
SCc1cc(on1)c2cscn2,Enamine
Fc1c(Br)cccc1c2cnc[nH]2,Enamine
CCOC(=O)c1noc(n1)c2cnc[nH]2,Enamine
CCOC(=O)c1noc(n1)c2cncs2,Enamine
CC(C)Cc1cocn1,Enamine
Fc1ccn2cnc(Br)c2c1,Enamine
Cc1cnc2ncsc2c1,Enamine
FC(F)(F)c1cnc2ncsc2c1,Enamine
FC(F)(F)c1ncsc1Br,Enamine
CC(C)c1ncsc1Br,Enamine
Brc1scnc1CC2CC2,Enamine
CC(C)(Br)c1ncsc1Br,Enamine
Fc1ccc2c(Br)ncn2c1,Enamine
CC(C)c1cccc2c(Br)ncn12,Enamine
Cc1ccc2scnc2n1,Enamine
Fc1cnc2ncsc2c1,Enamine
FC(F)(F)c1ccc2scnc2n1,Enamine
Fc1ccc2scnc2n1,Enamine
CC(C)(C)c1ncsc1Br,Enamine
Brc1scnc1C2CC2,Enamine
CCCc1ncsc1Br,Enamine
Brc1scnc1C2CCC2,Enamine
Ic1ocnc1,Enamine
Brc1cscn1,Enamine
CC1(C)CCc2ncsc2C1,Enamine
C1CC(C1)c2ocnc2,Enamine
CCCc1cocn1,Enamine
CC1CCc2ncsc2C1,Enamine
COc1nc(OC)c2scnc2n1,Enamine
CCOC(=O)c1ncoc1c2csc(C)n2,Enamine
Clc1nc2scnc2s1,Enamine
COc1ncsc1Br,Enamine
Brc1scnc1Cc2ccccc2,Enamine
CCOC(=O)c1ncoc1c2scc(C)c2Cl,Enamine
COC(=O)c1ccc(Br)c2ncsc12,Enamine
FC(=Cc1cccc2scnc12)F,Enamine
Brc1ncn2ccncc12,Enamine
Brc1ncoc1C2CC2,Enamine
CC(C)(C)c1ocnc1Br,Enamine
CCOC(=O)c1cnc2cncn2c1,Enamine
C(c1ccccc1)c2cncs2,Enamine
CC(=O)c1ccc(cc1Cl)c2scnc2C,Enamine
SCc1cncs1,Enamine
COC(=O)c1ncn2cccc(C)c12,Enamine
COC(=O)c1ncn2cc(C)ccc12,Enamine
CN(Cc1cscn1)C(C)(C)C#C,Enamine
CCC(=O)c1ocnc1,Enamine
C#Cc1ncoc1C2CC2,Enamine
Cc1ocnc1C#C,Enamine
Brc1cnccc1c2ocnc2,Enamine
Clc1cn2cncc2cn1,Enamine
COc1ncsc1C,Enamine
COc1nc(Cl)ccc1c2cnc[nH]2,Enamine
Cc1noc(n1)c2cnc[nH]2,Enamine
COC(=O)Cc1scnc1C(F)(F)F,Enamine
FC1(F)CCc2nc[nH]c2C1,Enamine
Clc1ccc2scnc2n1,Enamine
Cc1ncc2[nH]cnc2c1C,Enamine
Brc1ncn2ccsc12,Enamine
C#Cc1ccnc2nc[nH]c12,Enamine
C#Cc1ccc(cc1)c2cnc[nH]2,Enamine
CC(S)c1cncs1,Enamine
SCCc1cscn1,Enamine
CCCCc1ocnc1,Enamine
CC(=O)Cc1ocnc1,Enamine
Cc1ncsc1CS,Enamine
Sc1scnc1C2CC2,Enamine
Cc1ncsc1CC#C,Enamine
CC(S)c1scnc1C,Enamine
SCCCc1cncs1,Enamine
SCCc1cncs1,Enamine
SCc1scnc1Cl,Enamine
C#CCCc1cncs1,Enamine
CC1(CO1)c2cncs2,Enamine
CC(C#C)c1cncs1,Enamine
C#CCc1cncs1,Enamine
SCc1ocnc1,Enamine
C1O[C@@H]1c2ocnc2,Enamine
C#CCCc1cscn1,Enamine
CC1(CO1)c2cscn2,Enamine
CC(C#C)c1cscn1,Enamine
C1O[C@H]1c2ocnc2,Enamine
SCCCc1ocnc1,Enamine
SCCc1ocnc1,Enamine
CCC(C)c1cnc[nH]1,Enamine
C#CCCc1ocnc1,Enamine
CC(F)(F)c1cnc[nH]1,Enamine
CSCCc1cnc[nH]1,Enamine
CCC(=O)c1cnc[nH]1,Enamine
CC1(CC1)c2cnc[nH]2,Enamine
CC1(CO1)c2ocnc2,Enamine
CC(C#C)c1ocnc1,Enamine
Cc1[nH]cnc1CCS,Enamine
C1O[C@@H]1c2cnc[nH]2,Enamine
SCCCc1cnc[nH]1,Enamine
CC(C)(F)c1cnc[nH]1,Enamine
C=CC(=O)c1ocnc1,Enamine
Cc1[nH]cnc1CC#C,Enamine
Cc1nc[nH]c1C#C,Enamine
C#CCCc1cnc[nH]1,Enamine
CC1(CO1)c2cnc[nH]2,Enamine
CC(C#C)c1cnc[nH]1,Enamine
C#CCc1cnc[nH]1,Enamine
SCCCc1cscn1,Enamine
CC(=C)c1cnc[nH]1,Enamine
CC1(CO1)c2cocn2,Enamine
COC(=O)c1scc2[nH]cnc12,Enamine
Clc1cncs1,Enamine
COC1CN(Cc2cncs2)CCC1C,Enamine
FC(F)(c1ccccc1)c2cnc[nH]2,Enamine
